dia;mes;armazenamento_sin;armazenamento_se;armazenamento_s;armazenamento_ne;armazenamento_n;ena_sin;ena_se;ena_s;ena_ne;ena_n;expectativa_ena_7_dias_sin;expectativa_ena_7_dias_se;expectativa_ena_7_dias_s;expectativa_ena_7_dias_ne;expectativa_ena_7_dias_n;carga_sin;carga_se;carga_s;carga_ne;carga_n;pld_medio_se 
13/05/2013;01/05/2013;0.612300914;0.625105913;0.540834298;0.493819781;0.961379407;0.818584843;0.890175298;0.33097451;0.546411905;1.243682307;44756.5684;27983.0411;3401.6634;3755.3201;9616.5438;59537;35571;10518;9124;4324;356.57
14/05/2013;01/05/2013;0.610872919;0.623921672;0.534594676;0.492952043;0.961169132;0.809266119;0.89652105;0.332144444;0.530850397;1.180376381;44756.5684;27983.0411;3401.6634;3755.3201;9616.5438;61514;36801;10907;9445;4361;356.57
15/05/2013;01/05/2013;0.610247519;0.623232929;0.533688925;0.492604948;0.960818672;0.863968471;0.958843006;0.559579739;0.511635317;1.113067751;44756.5684;27983.0411;3401.6634;3755.3201;9616.5438;62000;37576;10846;9297;4281;356.57
16/05/2013;01/05/2013;0.609820163;0.622192382;0.538670558;0.492662797;0.959767295;0.905974965;0.952263464;0.938170588;0.49607381;1.050077828;44756.5684;27983.0411;3401.6634;3755.3201;9616.5438;62059;37661;10609;9402;4387;356.57
17/05/2013;01/05/2013;0.609517886;0.621746434;0.539626629;0.492527816;0.959136469;0.891111962;0.91385497;0.999826144;0.484030556;1.038385719;45254.6638;27390.977;5630.4279;3310.2863;8922.9726;60672;36390;10553;9344;4385;356.57
18/05/2013;01/05/2013;0.609427551;0.621721659;0.5405827;0.491872192;0.958715918;0.867273367;0.903935559;0.876398039;0.475234921;1.048603148;45254.6638;27390.977;5630.4279;3310.2863;8922.9726;55011;32739;9245;8821;4206;354.32
19/05/2013;01/05/2013;0.609670762;0.622048688;0.543048357;0.490985171;0.95878601;0.841773294;0.894851115;0.73998366;0.463868254;1.060189923;45254.6638;27390.977;5630.4279;3310.2863;8922.9726;48840;28950;7902;8044;3944;354.32
20/05/2013;01/05/2013;0.60887164;0.621127061;0.543098677;0.490503095;0.957384173;0.832617107;0.883629155;0.767243137;0.451148413;1.027536284;45254.6638;27390.977;5630.4279;3310.2863;8922.9726;59113;35490;10367;9017;4239;354.32
21/05/2013;01/05/2013;0.608326153;0.620780212;0.540985256;0.489847471;0.956613163;0.811920872;0.872574189;0.778240523;0.439105159;0.941162142;45254.6638;27390.977;5630.4279;3310.2863;8922.9726;60690;36404;10670;9331;4285;354.32
22/05/2013;01/05/2013;0.60753398;0.619908135;0.539073114;0.489789622;0.955842153;0.789689576;0.873843339;0.72173268;0.438969841;0.858474702;45254.6638;27390.977;5630.4279;3310.2863;8922.9726;60968;36546;10748;9409;4265;354.32
23/05/2013;01/05/2013;0.607308141;0.620106334;0.535953303;0.489172564;0.955071143;0.757453294;0.858346346;0.65621634;0.430038889;0.78526735;45254.6638;27390.977;5630.4279;3310.2863;8922.9726;60737;36174;10769;9518;4276;354.32
24/05/2013;01/05/2013;0.606998916;0.620106334;0.53313541;0.488632639;0.954720684;0.755520923;0.880122293;0.619714379;0.423543651;0.743238956;42870.89698;26417.23688;6475.4269;2830.627;7147.6062;60123;35468;10802;9605;4248;354.32
25/05/2013;01/05/2013;0.607082303;0.620423453;0.531424546;0.488034864;0.95647298;0.718119613;0.839008505;0.535596078;0.41934881;0.733758868;42870.89698;26417.23688;6475.4269;2830.627;7147.6062;54958;32295;9521;9036;4106;356.02
26/05/2013;01/05/2013;0.606967646;0.620363993;0.532581895;0.487437089;0.955561786;0.702191097;0.819971251;0.506698693;0.413800794;0.731230844;42870.89698;26417.23688;6475.4269;2830.627;7147.6062;48367;28355;7968;8147;3897;356.02
27/05/2013;01/05/2013;0.607005865;0.620626607;0.530770392;0.487514221;0.954860868;0.731646209;0.864157719;0.53360719;0.403787302;0.747241661;42870.89698;26417.23688;6475.4269;2830.627;7147.6062;58171;34462;10504;9003;4202;356.02
28/05/2013;01/05/2013;0.607290769;0.62135499;0.530216877;0.486646484;0.954230041;0.8021326;0.956271307;0.65925817;0.394991667;0.761567128;42870.89698;26417.23688;6475.4269;2830.627;7147.6062;60909;36439;10860;9349;4261;356.02
29/05/2013;01/05/2013;0.608690969;0.623465813;0.532229658;0.486299389;0.951075909;0.881215333;1.080213848;0.792279739;0.389443651;0.716484039;42870.89698;26417.23688;6475.4269;2830.627;7147.6062;61400;36866;10718;9496;4320;356.02
30/05/2013;01/05/2013;0.610546321;0.62590862;0.538670558;0.485894445;0.946449849;0.942491358;1.163276391;0.929981046;0.380106746;0.695206507;42870.89698;26417.23688;6475.4269;2830.627;7147.6062;54145;32465;8719;8851;4110;356.02
31/05/2013;01/05/2013;0.612356506;0.62905999;0.541488452;0.48460248;0.9391603;0.975829272;1.264441024;0.888331373;0.374288095;0.612624401;40543;25886;6605;2713;5339;57022;33839;9585;9330;4268;356.02
01/06/2013;01/06/2013;0.613909581;0.630754595;0.549086701;0.484891726;0.934884699;1.278218802;1.57750106;0.934720881;0.562023039;1.105387212;40543;25886;6605;2713;5339;53566;31789;8669;8876;4232;323.5411905
02/06/2013;01/06/2013;0.616581427;0.632622623;0.571378252;0.48410112;0.934183781;1.438804602;1.606923945;1.618822186;0.558726717;1.060098873;40543;25886;6605;2713;5339;48811;29133;7448;8326;3904;323.5411905
03/06/2013;01/06/2013;0.618746004;0.634000109;0.589493282;0.484293951;0.932431485;1.513936943;1.627223761;1.893788848;0.5626411;1.09241628;40543;25886;6605;2713;5339;58895;35261;9972;9401;4261;323.5411905
04/06/2013;01/06/2013;0.620243489;0.634916781;0.601167413;0.483889007;0.934884699;1.505576385;1.684410791;1.701395068;0.566349463;1.096813206;40543;25886;6605;2713;5339;59272;35192;10469;9526;4085;323.5411905
05/06/2013;01/06/2013;0.621782667;0.636244717;0.611180999;0.482924854;0.936707086;1.4472553;1.677933806;1.443937588;0.576856492;1.099011669;40543;25886;6605;2713;5339;58758;34739;10571;9398;4050;323.5411905
06/06/2013;01/06/2013;0.623158546;0.637577607;0.617974136;0.482828439;0.936496811;1.391458157;1.656844115;1.241390556;0.590247803;1.087579661;40543;25886;6605;2713;5339;59101;35099;10641;9334;4027;323.5411905
07/06/2013;01/06/2013;0.623808266;0.63819698;0.623157047;0.482732023;0.933973505;1.338004674;1.608661672;1.123488499;0.607141458;1.066474416;52671;35646;9595;3391;4039;59317;35281;10631;9358;4047;323.5411905
08/06/2013;01/06/2013;0.624430192;0.638504189;0.628943793;0.482442778;0.935165066;1.246173754;1.504042582;0.982068192;0.623829092;1.035256241;52671;35646;9595;3391;4039;54679;32717;9294;8744;3924;180.6185714
09/06/2013;01/06/2013;0.624996526;0.639034373;0.633875107;0.481632889;0.935165066;1.17180761;1.409454919;0.879292409;0.642782948;1.034157009;52671;35646;9595;3391;4039;48694;29128;7830;7923;3813;180.6185714
10/06/2013;01/06/2013;0.62525016;0.639366357;0.634327983;0.482057116;0.933412771;1.140979464;1.384652809;0.79993127;0.662560885;1.018767768;52671;35646;9595;3391;4039;58361;34919;10454;8942;4046;180.6185714
11/06/2013;01/06/2013;0.625378714;0.639519961;0.634982137;0.482192098;0.932431485;1.103728786;1.334140232;0.771958023;0.681926782;0.9752382;52671;35646;9595;3391;4039;60100;35941;10976;9183;4000;180.6185714
12/06/2013;01/06/2013;0.625503794;0.63976771;0.632919036;0.482539193;0.933062312;1.063909096;1.283667149;0.721191759;0.684399024;0.972819891;52671;35646;9595;3391;4039;60399;36259;10976;9170;3994;180.6185714
13/06/2013;01/06/2013;0.625135503;0.639321762;0.630252101;0.482924854;0.934253873;1.035649962;1.258470102;0.652605501;0.714271949;0.951055107;52671;35646;9595;3391;4039;60038;35943;10864;9172;4059;180.6185714
14/06/2013;01/06/2013;0.624086222;0.638390225;0.625069189;0.482442778;0.935235158;1.000359846;1.221227443;0.588059823;0.730547543;0.933687249;43733;30733;5951;3325;3724;60466;36322;10850;9199;4095;180.6185714
15/06/2013;01/06/2013;0.62366234;0.637805537;0.623408645;0.482635608;0.936566903;0.979402115;1.189790375;0.584744475;0.734461926;0.907085846;43733;30733;5951;3325;3724;55297;33175;9369;8800;3953;192.0623214
16/06/2013;01/06/2013;0.623283626;0.637310038;0.623056408;0.482539193;0.936777178;0.961711986;1.171109805;0.559672157;0.735286007;0.89081722;43733;30733;5951;3325;3724;49031;29112;7993;8124;3802;192.0623214
17/06/2013;01/06/2013;0.622474081;0.63670553;0.619030846;0.482230664;0.935725801;0.967976771;1.174940704;0.598523889;0.734461926;0.849046422;43733;30733;5951;3325;3724;59599;35840;10522;9148;4089;192.0623214
18/06/2013;01/06/2013;0.621772243;0.636205077;0.615307201;0.481729304;0.935655709;0.968697897;1.18860556;0.589821101;0.729311422;0.80397793;43733;30733;5951;3325;3724;61365;36974;10908;9406;4077;192.0623214
19/06/2013;01/06/2013;0.621956389;0.636150572;0.621345544;0.480765152;0.935235158;1.071751344;1.25159818;0.919698211;0.724160918;0.764185749;43733;30733;5951;3325;3724;60509;36415;10928;9104;4062;192.0623214
20/06/2013;01/06/2013;0.622887539;0.635610479;0.64424093;0.479627451;0.933903413;1.288292034;1.298477326;1.812562826;0.705825122;0.740662195;43733;30733;5951;3325;3724;60592;36405;10945;9164;4078;192.0623214
21/06/2013;01/06/2013;0.625305751;0.635179395;0.687465405;0.478277637;0.933482863;1.627266439;1.308666728;3.361659103;0.677806378;0.733627113;54291;34373;14217;2656;3045;60851;36457;10959;9339;4096;192.0623214
22/06/2013;01/06/2013;0.627744809;0.635932553;0.71790872;0.476985673;0.934323964;1.781677596;1.367709967;3.932002536;0.650405695;0.730329419;54291;34373;14217;2656;3045;55818;34033;9197;8689;3899;166.0719048
23/06/2013;01/06/2013;0.629537621;0.636190212;0.743722639;0.475616576;0.935865984;1.739559316;1.461705223;3.503804641;0.622592971;0.734506498;54291;34373;14217;2656;3045;49404;29866;7853;7917;3768;166.0719048
24/06/2013;01/06/2013;0.630322845;0.635952373;0.759070095;0.474710272;0.936987454;1.875829641;1.538086242;3.93500707;0.599106671;0.748796508;54291;34373;14217;2656;3045;57804;35214;10577;7975;4038;166.0719048
25/06/2013;01/06/2013;0.631028157;0.636546971;0.767171539;0.473071212;0.937478096;2.124888617;1.730223605;4.586576524;0.576856492;0.750115586;54291;34373;14217;2656;3045;59921;36048;10904;8927;4042;166.0719048
26/06/2013;01/06/2013;0.632046168;0.636968144;0.783776984;0.470950076;0.936636994;2.134421005;1.859486829;4.307569283;0.558520696;0.735166037;54291;34373;14217;2656;3045;60427;36362;10928;9076;4061;166.0719048
27/06/2013;01/06/2013;0.632056592;0.636586611;0.791425552;0.470120905;0.934604332;2.032629528;1.889620602;3.786230835;0.545129385;0.694934164;54291;34373;14217;2656;3045;61301;37020;10936;9267;4078;166.0719048
28/06/2013;01/06/2013;0.631938461;0.636413186;0.796256227;0.468423996;0.934113689;1.905463422;1.860276705;3.288410637;0.537506638;0.682183078;74948.46193;41466.66573;28043.1269;2434.9154;3003.7539;60813;36694;10708;9339;4072;166.0719048
29/06/2013;01/06/2013;0.632442255;0.636888865;0.802546168;0.466804219;0.934674423;1.886601464;1.789464312;3.392740489;0.530913993;0.678005999;74948.46193;41466.66573;28043.1269;2434.9154;3003.7539;55690;33820;9291;8707;3872;97.48
30/06/2013;01/06/2013;0.633005114;0.637478508;0.808282594;0.465203725;0.935515525;1.945643675;1.854668585;3.492511738;0.524321347;0.686360158;74948.46193;41466.66573;28043.1269;2434.9154;3003.7539;49313;29836;7834;7916;3727;97.48
01/07/2013;01/07/2013;0.632831392;0.637374453;0.810748251;0.463699647;0.935515525;2.221853983;2.308733834;2.92453853;0.620149315;1.13833415;74948.46193;41466.66573;28043.1269;2434.9154;3003.7539;58266;35018;10476;8878;3894;97.48
02/07/2013;01/07/2013;0.63240751;0.637022649;0.812408796;0.462118437;0.935375342;2.171280243;2.347195407;2.67210664;0.616404452;1.122249789;74948.46193;41466.66573;28043.1269;2434.9154;3003.7539;59290;35593;10896;8880;3921;97.48
03/07/2013;01/07/2013;0.632942574;0.637072199;0.820912796;0.461809908;0.934744515;1.976853461;2.150729538;2.367212898;0.614157534;1.09556437;74948.46193;41466.66573;28043.1269;2434.9154;3003.7539;59434;35714;10910;8821;3989;97.48
04/07/2013;01/07/2013;0.632536065;0.636740215;0.824082927;0.46024798;0.932501577;1.834656876;1.990551737;2.181592992;0.611161644;1.059009003;74948.46193;41466.66573;28043.1269;2434.9154;3003.7539;59016;35264;10931;8853;3968;97.48
05/07/2013;01/07/2013;0.632490897;0.636596521;0.828158808;0.459245261;0.931590383;1.748779871;1.907722332;2.053839533;0.607666438;0.993209341;56280;32007;19094;2289;2890;59372;35509;10904;8918;4041;97.48
06/07/2013;01/07/2013;0.632299803;0.636532106;0.830775424;0.45791473;0.929838088;1.656147622;1.803819386;1.92459515;0.605669178;0.998692646;56280;32007;19094;2289;2890;55115;33070;9434;8672;3939;106.3501786
07/07/2013;01/07/2013;0.632515218;0.636943369;0.8332914;0.456834879;0.928786711;1.593357503;1.738708764;1.833369303;0.597680137;0.98516716;56280;32007;19094;2289;2890;48748;29042;7986;7869;3851;106.3501786
08/07/2013;01/07/2013;0.632146927;0.636155527;0.842650833;0.455446499;0.92451111;1.494099422;1.580515467;1.794605307;0.589691096;0.970910566;56280;32007;19094;2289;2890;57051;33450;10563;8838;4200;106.3501786
09/07/2013;01/07/2013;0.63203922;0.636006878;0.849796206;0.453421778;0.92184762;1.457502048;1.581271469;1.677847404;0.582451027;0.916808622;56280;32007;19094;2289;2890;58056;32964;10988;9083;5021;106.3501786
10/07/2013;01/07/2013;0.63125747;0.634535247;0.858149248;0.451936983;0.920656059;1.381693203;1.493811554;1.577769201;0.588692466;0.906207566;56280;32007;19094;2289;2890;60152;35090;10857;9102;5103;106.3501786
11/07/2013;01/07/2013;0.629968452;0.632761363;0.86433855;0.450432905;0.916590734;1.305237304;1.430496436;1.421035927;0.59942774;0.915346407;56280;32007;19094;2289;2890;59492;34743;10697;8942;5110;106.3501786
12/07/2013;01/07/2013;0.628498763;0.631284778;0.86323152;0.448909543;0.91490853;1.22896258;1.36874057;1.311359909;0.593186301;0.755233897;43341.45885;27000.78835;11737.804;2212.7419;2390.1246;60366;35313;10874;9115;5064;106.3501786
13/07/2013;01/07/2013;0.628033188;0.630848739;0.866351331;0.447559729;0.912245041;1.164076006;1.316481972;1.154067538;0.588942123;0.866362215;43341.45885;27000.78835;11737.804;2212.7419;2390.1246;55692;32866;9303;8726;4797;123.7341667
14/07/2013;01/07/2013;0.627282708;0.629882517;0.870225935;0.446152066;0.910492745;1.118264584;1.279154401;1.070762219;0.585696575;0.839676796;43341.45885;27000.78835;11737.804;2212.7419;2390.1246;49888;29486;7922;7886;4594;123.7341667
15/07/2013;01/07/2013;0.625927676;0.628599176;0.869018266;0.444956517;0.907338614;1.089690679;1.265593626;0.999384283;0.582700685;0.825420203;43341.45885;27000.78835;11737.804;2212.7419;2390.1246;59526;35196;10516;8881;4933;123.7341667
16/07/2013;01/07/2013;0.624148762;0.626919437;0.86640165;0.443625986;0.903693839;1.067690844;1.275043644;0.908717532;0.576708904;0.806045858;43341.45885;27000.78835;11737.804;2212.7419;2390.1246;61432;36333;10846;9049;5204;123.7341667
17/07/2013;01/07/2013;0.622651277;0.625650961;0.863332159;0.442411153;0.900119156;1.024829988;1.248300094;0.8201008;0.574711644;0.758158326;43341.45885;27000.78835;11737.804;2212.7419;2390.1246;61598;36459;10852;9038;5249;123.7341667
18/07/2013;01/07/2013;0.62092448;0.624223926;0.858753082;0.441273453;0.895983739;0.941955313;1.143215896;0.732695442;0.576459247;0.740977303;43341.45885;27000.78835;11737.804;2212.7419;2390.1246;61772;36513;11002;9146;5111;123.7341667
19/07/2013;01/07/2013;0.619402674;0.623039684;0.85578423;0.439653676;0.892058597;0.953886989;1.156445921;0.752356989;0.56797089;0.742439518;40568.11712;25392.21232;10858.7884;2274.7424;2042.374;62122;36556;11114;9309;5143;123.7341667
20/07/2013;01/07/2013;0.61849237;0.621904993;0.857847331;0.438785939;0.890025934;1.029074662;1.213524028;0.903685667;0.562728082;0.776801564;40568.11712;25392.21232;10858.7884;2274.7424;2042.374;57712;34110;9585;8932;5085;128.1788095
21/07/2013;01/07/2013;0.618530589;0.620938771;0.872490313;0.437744654;0.887853088;1.124036305;1.131686875;1.405288054;0.560231507;0.787037067;40568.11712;25392.21232;10858.7884;2274.7424;2042.374;52018;30664;8115;8340;4899;128.1788095
22/07/2013;01/07/2013;0.617267938;0.618590109;0.876968752;0.43595133;0.88563327;1.243094239;1.220328041;1.647469849;0.56597363;0.824323542;40568.11712;25392.21232;10858.7884;2274.7424;2042.374;60922;35997;10797;9153;4975;128.1788095
23/07/2013;01/07/2013;0.615447304;0.617024334;0.879585367;0.432711776;0.879354577;1.265249367;1.273956892;1.625944649;0.562478425;0.811894717;40568.11712;25392.21232;10858.7884;2274.7424;2042.374;62138;36411;11387;9182;5158;128.1788095
24/07/2013;01/07/2013;0.61360933;0.615498199;0.880138882;0.429915733;0.873413449;1.202278073;1.257702861;1.436224705;0.558983219;0.797638123;40568.11712;25392.21232;10858.7884;2274.7424;2042.374;60779;34851;11450;9341;5137;128.1788095
25/07/2013;01/07/2013;0.612083465;0.613887829;0.882755497;0.427717465;0.869835269;1.219075595;1.333066753;1.351148915;0.558983219;0.785574852;40568.11712;25392.21232;10858.7884;2274.7424;2042.374;61554;35662;11423;9408;5061;128.1788095
26/07/2013;01/07/2013;0.611008423;0.613154491;0.885824989;0.424188665;0.867134756;1.169899492;1.275185394;1.279584613;0.565474315;0.810066948;40455;22781;13705;2108;1861;60816;35362;11109;9235;5110;128.1788095
27/07/2013;01/07/2013;0.610363399;0.612322054;0.887988728;0.423995835;0.863691601;1.149090235;1.283123409;1.201870255;0.565474315;0.759620541;40455;22781;13705;2108;1861;55602;32658;9410;8639;4895;153.04
28/07/2013;01/07/2013;0.610113712;0.612267549;0.889095758;0.423301645;0.860518499;1.099448254;1.215933783;1.15621074;0.559981849;0.7654694;40455;22781;13705;2108;1861;49669;29133;7969;7921;4646;153.04
29/07/2013;01/07/2013;0.60799484;0.610681954;0.890454385;0.418037371;0.857480421;1.101958823;1.221981794;1.155838009;0.564975;0.748288377;40455;22781;13705;2108;1861;59174;34527;10518;9072;5057;153.04
30/07/2013;01/07/2013;0.606794955;0.609938707;0.88884416;0.415974084;0.85363219;1.096031809;1.220942292;1.125460454;0.563726712;0.793617033;40455;22781;13705;2108;1861;61271;35968;10867;9254;5182;153.04
31/07/2013;01/07/2013;0.604998596;0.608323382;0.887535853;0.414335024;0.848163651;1.069890827;1.192686739;1.101139774;0.539509932;0.773877134;40455;22781;13705;2108;1861;61730;36255;10863;9329;5283;153.04
01/08/2013;01/08/2013;0.603524748;0.606841842;0.887586172;0.413409437;0.842830138;1.229817949;1.380948994;1.242730262;0.556572368;0.992991395;40455;22781;13705;2108;1861;62086;36806;10842;9212;5226;153.04
02/08/2013;01/08/2013;0.601721453;0.605315707;0.883208373;0.412156038;0.838779368;1.201245363;1.364217704;1.193345019;0.538230127;0.946468373;37162;21514;11808;1918;1922;61746;36467;10756;9192;5331;153.04
03/08/2013;01/08/2013;0.600674155;0.60424543;0.885321793;0.411076187;0.833918445;1.126627531;1.301054279;1.065338468;0.536797139;0.912451539;37162;21514;11808;1918;1922;56946;34149;9104;8656;5037;165.67
04/08/2013;01/08/2013;0.600292689;0.603522003;0.893574196;0.409456411;0.83094788;1.167377125;1.255576612;1.279176571;0.537370334;0.914952777;37162;21514;11808;1918;1922;51224;30642;7722;8040;4820;165.67
05/08/2013;01/08/2013;0.598784163;0.601510279;0.899461581;0.407605237;0.827572239;1.252616179;1.277641702;1.520966723;0.54252909;0.909950301;37162;21514;11808;1918;1922;60968;36336;10272;9119;5241;165.67
06/08/2013;01/08/2013;0.598045505;0.600326038;0.908971972;0.406024027;0.8221037;1.346561645;1.278203155;1.835550722;0.54826104;0.872431735;37162;21514;11808;1918;1922;62366;37191;10604;9195;5376;165.67
07/08/2013;01/08/2013;0.596686098;0.598671073;0.914356162;0.404172853;0.817445315;1.363376088;1.257036389;1.931061783;0.549120832;0.85692406;37162;21514;11808;1918;1922;62668;37605;10605;9173;5285;165.67
